Job Title,Company Name,Salary,Location,Description,Posted Days Ago,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8
Data Engineer,Accenture,Not disclosed,Bengaluru,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,7 Days Ago,data validation,cleansing,data governance,informatica,data profiling,cataloguing,metadata,catalog
Data Engineer,Accenture,Not disclosed,Bengaluru,Minimum 12 year(s) of experience is required. Educational Qualification : 15 years full...,7 Days Ago,ab initio,data warehousing,data engineering,sql,data modeling,python,oracle,informatica powercenter
Data Engineer,Accenture,Not disclosed,Bengaluru,"Create data pipelines, ensure data quality, and implement ETL (extract, transform and l...",7 Days Ago,data analytics,data mining,data engineering,sql,data modeling,python,talend,presentation skills
Data Engineer,Accenture,Not disclosed,Bengaluru,"Create data pipelines, ensure data quality, and implement ETL (extract, transform and l...",7 Days Ago,microsoft azure,google,data architecture,machine learning,data modeling,hive,python,data security
Data Engineer,Accenture,Not disclosed,Bengaluru,"Create data pipelines, ensure data quality, and implement ETL (extract, transform and l...",7 Days Ago,microsoft azure,google,data architecture,machine learning,data modeling,hive,python,data security
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",8 Days Ago,information technology,data warehousing,google,cloud platform,data modeling,beam,data management,airflow
Data Engineer,Accenture,Not disclosed,Bengaluru,"Create data pipelines, ensure data quality, and implement ETL (extract, transform and l...",8 Days Ago,microsoft azure,google,data architecture,machine learning,data modeling,hive,python,data security
Engineer - Data Science (DATA SCIENCE ENGINEER),Ninestars Information Technologies,Not disclosed,Bengaluru,Hands-on coding expertise / Solid Programming Fundamentals in (at least one langua...,30+ Days Ago,Computer vision,data science,Coding,Analytical,Artificial Intelligence,Machine learning,Data structures,Analytics
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",8 Days Ago,azure databricks,microsoft azure,database design,data modeling,design principles,python,scala,data processing
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",8 Days Ago,sql,bigquery,airflow,data engineering,aws,hive,data validation,data warehousing
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",8 Days Ago,snowflake,microsoft azure,warehouse,data engineering,aws,hive,python,data analysis
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",8 Days Ago,azure databricks,microsoft azure,machine learning algorithms,statistics,data munging,linear regression,power bi,machine learning
Data Engineer,Accenture,Not disclosed,Bengaluru,"Educational Qualification : 15 years full time education. Summary :As a Data Engineer, ...",8 Days Ago,database design,java,spark,google,dataproc,sql,ansible,data cleansing
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",8 Days Ago,data manipulation,data engineering,sql,aws,scripting languages,data validation,amazon redshift,data warehousing
Data Engineer,Deutsche Bank,17-32 Lacs PA,Hybrid - Bengaluru,Job DescriptionJob DescriptionJob Title: Corporate Bank F2B Ops Transformation Data E...,11 Days Ago,Data Transformation,Data Transformation Services,Green Belt,Continuous Improvement,Process Improvement,Process Optimization,Process Modeling,Process Excellence
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",11 Days Ago,python,data engineering,database design,data modeling,etl,hive,oracle,data analysis
Data Engineer,Accenture,Not disclosed,Bengaluru,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,11 Days Ago,ab initio,data manipulation,data engineering,sql,scripting languages,python,data management,oracle
Data Engineer,Accenture,Not disclosed,Bengaluru,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,11 Days Ago,ab initio,data manipulation,data engineering,sql,scripting languages,python,data management,oracle
Data Engineer,Accenture,Not disclosed,Bengaluru,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,11 Days Ago,ab initio,data security,sql,database creation,data governance,data warehousing,microsoft azure,data migration
Data Engineer,Accenture,Not disclosed,Bengaluru,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,11 Days Ago,sql,microsoft azure,data engineering,neo4j,query writing,hive,scala,data warehousing
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",11 Days Ago,sql,microsoft azure,data engineering,neo4j,query writing,hive,scala,data warehousing
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",11 Days Ago,data analytics,information technology,data warehousing,data modeling,etl process,python,microsoft azure,project delivery management
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",11 Days Ago,ab initio,application development,unix shell scripting,gcp,etl,hive,python,oracle
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",11 Days Ago,ab initio,application development,unix shell scripting,gcp,etl,hive,python,oracle
Data Engineer,Accenture,Not disclosed,Bengaluru,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years full ...,11 Days Ago,data validation,cleansing,data governance,informatica,data profiling,cataloguing,metadata,catalog
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",11 Days Ago,python,data engineering,database design,data modeling,etl,hive,oracle,data analysis
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",11 Days Ago,python,data engineering,data quality,data modeling,etl,hive,oracle,data analysis
Data Engineer,Accenture,Not disclosed,Bengaluru,Minimum 15 year(s) of experience is required. Educational Qualification : 15 years full...,11 Days Ago,ab initio,sql,unix shell scripting,devops,scripting languages,python,data management,data warehousing
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",11 Days Ago,data warehousing,sql,data modeling,hadoop,etl process,hive,database management system,python
Data Engineer,Accenture,Not disclosed,Bengaluru,"Create data pipelines, ensure data quality, and implement ETL (extract, transform and l...",11 Days Ago,continuous integration,ci/cd,gcp,bigquery,etl,hive,python,data security
Data Engineer,Accenture,Not disclosed,Bengaluru,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,11 Days Ago,snowflake,microsoft azure,warehouse,data engineering,sql,hive,python,data analysis
Data Engineer,Accenture,Not disclosed,Bengaluru,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years full ...,11 Days Ago,snowflake,data warehousing,warehouse,sql,database creation,data validation,talend,big data technologies
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",11 Days Ago,data engineering,database design,data modeling,bigquery,data munging,python,data validation,data processing
Data Engineer: Big Data-Azure,IBM,Not disclosed,Bengaluru,"Your Role and Responsibilities . Graduate degree in Computer Science, Statistics, Infor...",12 Days Ago,python,microsoft azure,data engineering,azure infrastructure,engineering projects,azure databricks,sql dw,azure data lake
Data Engineer,Repucom,Not disclosed,Bengaluru,. Bachelors degree in Computer Science or equivalent degree . 3+ years of software expe...,12 Days Ago,GIT,Social media,Analytical,Debugging,Machine learning,Javascript,Troubleshooting,JIRA
Data Engineer,Repucom,Not disclosed,Bengaluru,"Bachelor s degree in Computer Science, MIS, or Engineering AWS Certification is a plus...",12 Days Ago,Unix,Manager Quality Assurance,Linux,MySQL,Shell scripting,Application development,Oracle,Apache
Big Data Engineers (Java/Scala/Hadoop/Spark/AWS),Repucom,Not disclosed,Bengaluru,Your primary objective is to ensure project goals are achieved and are aligned with...,12 Days Ago,Unix,Automation,Linux,MySQL,Shell scripting,Application development,Oracle,Apache
Big Data Engineer (Java/Python/Scala/SQL),Repucom,Not disclosed,Bengaluru,Up to 3 years of hands-on software development with a bachelor s degree in computer sci...,12 Days Ago,Unix,Automation,Linux,MySQL,Shell scripting,Application development,Apache,Troubleshooting
"Big Data Engineer (Java/Python, Spark/Scala, SQL)",Repucom,Not disclosed,Bengaluru,3-5 years of hands-on software development with a bachelor s degree in computer science...,12 Days Ago,Unix,Automation,Linux,MySQL,Shell scripting,Application development,Apache,Troubleshooting
Big Data Engineer ( Java/Scala and SQL),Repucom,Not disclosed,Bengaluru,Collaborate with cross-functional teams and stakeholders to align development objective...,12 Days Ago,Unix,Automation,Linux,Coding,MySQL,Shell scripting,Application development,Apache
Data Engineer: Big Data-Azure,IBM,Not disclosed,Bengaluru,"Your Role and Responsibilities . Graduate degree in Computer Science, Statistics, Infor...",14 Days Ago,python,azure data lake,microsoft azure,data engineering,engineering projects,azure databricks,sql dw,ssas
Data Engineer,Accenture,Not disclosed,Bengaluru,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,14 Days Ago,python,data engineering,database design,data modeling,etl,hive,oracle,data analysis
Data Engineer,Accenture,Not disclosed,Bengaluru,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,15 Days Ago,presentation skills,sql,teradata bi,requirement analysis,etl,performance tuning,bi,data warehousing
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",15 Days Ago,information technology,data warehousing,google,cloud platform,data modeling,beam,data management,airflow
Data Engineer,Accenture,Not disclosed,Bengaluru,"Create data pipelines, ensure data quality, and implement ETL (extract, transform and l...",15 Days Ago,data analytics,machine learning,machine learning algorithms,statistics,data munging,algorithms,system software,power bi
Data Engineer,Softway Solutions,Not disclosed,Bengaluru,"Should be leading by example in experimenting with new technologies and methodologies, ...",20 Days Ago,pandas,python,pyspark,data warehousing,numpy,aws,etl,programming
Starburst Data engineer,Expedite Technology Solutions,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Certification on Public Cloud experience is a must, preferably Azure . Should have wor...",30+ Days Ago,Quality monitoring,Application design,Automation,Cloud,Deployment,Data quality,Data warehousing,Downstream
Data/NN Engineer - Internship,Alphagrep Securities,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Proficient in applications of statistical methods for time series analysis Proficient i...,30+ Days Ago,Training,deep learning,Neural networks,Time series analysis,Fixed income,Corporate,Wellness,Risk management
Data Engineer,Glean,Not disclosed,Bengaluru,Implement and disseminate developer-friendly best practices for our data stack to ensur...,30+ Days Ago,Product engineering,Google Analytics,Data management,Data processing,data privacy,Business intelligence,SQL,Python
Data Engineer,Response Informatics,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bachelors degree in computer sciences or related field . Experience working with differ...,30+ Days Ago,Professional,GCP,spark,SCALA,Data processing,big data,Data warehousing,associate professional
SAP Master Data Control Engineer,Caterpillar Inc,Not disclosed,Bengaluru,This is the second career level in this division-wide global technical group and repres...,8 Days Ago,ERP,Interpersonal skills,SAP,Costing,international travel,product life cycle,Customer experience,Continuous improvement
Data Engineer: Big Data-Azure,IBM,Not disclosed,Bengaluru,"Your Role and Responsibilities . Graduate degree in Computer Science, Statistics, Infor...",14 Days Ago,python,microsoft azure,data engineering,azure infrastructure,engineering projects,azure databricks,sql dw,azure data lake
Senior Data Analyst,Pubnative,Not disclosed,Bengaluru,"Minimum of 5 years in a Data Analyst, Data Engineer, Data Scientist, or equivalent role...",5 Days Ago,Machine learning,German,Data Analyst,Medical insurance,data visualization,Gaming,SQL,Data extraction
Senior Data Analyst,Verve,27.5-42.5 Lacs PA,"Hybrid - Pune, Bengaluru",Who We AreVerve has created a more efficient and privacy-focused way to buy and moneti...,3 Days Ago,Data Science,Tableau,Adtech,Data Analytics,Looker,Large Databases,Data Engineering,Business Analytics
Sr. Data Analyst _Bangalore,FedEx,15-25 Lacs PA,Bengaluru,"Bachelors degree in a relevant field (e.g., Business, Data Science, Computer Science)Ma...",27 Days Ago,Power Bi,SQL,Stakeholder Management,Descriptive Analysis,Azure Cloud,Data Visualization,Pyton,Tableau
Sr. Data Analyst,Omnicell,Not disclosed,Bengaluru,Bachelor s degree in computer science or information systems . Required Knowledge and S...,5 Days Ago,Computer science,Product management,Data management,Pharmacy,Machine learning,Senior Data Analyst,Data analytics,Data warehousing
Senior Data Analyst,Clarivate,Not disclosed,Bengaluru,Experience evaluating fit-for-purpose data and implementing research protocols . .,30+ Days Ago,Automation,Claims,Process improvement,Pharmacy,Pharma,Healthcare,Life sciences,Operations
Data Analyst II,Mobinius Technologies,Not disclosed,Bengaluru,that will allow you to move quickly and learn relevant industry technologiesQualificati...,26 Days Ago,Sales Representative,Business analytics,Analytical,Market intelligence,Customer support,Predictive modeling,Autodesk,Business strategy
Senior Data Architect I,Novo Nordisk,Not disclosed,Bengaluru,"Bachelor s or Master s degree in Computer Science, Information Technology, or related f...",8 Days Ago,Data analysis,Database design,Machine learning,Healthcare,Scrum,Information technology,SQL,Python
S&C Global Network - AI - Life Sciences -Data Science Sr. Manager,Accenture,Not disclosed,Bengaluru,"Bachelors or Masters degree in Statistics, Data Science, Applied Mathematics, Business ...",7 Days Ago,hypothesis testing,marketing,data science,predictive modeling,life sciences,mathematics,business solutions,time series
S&C Global Network - AI - Life Sciences -Data Science Analyst,Accenture,Not disclosed,Bengaluru,"Bachelors or Masters degree in Statistics, Data Science, Applied Mathematics, Business ...",8 Days Ago,microsoft azure,qlikview,sql,spark,aws,python,data management,hypothesis testing
S&C Global Network - AI - Life Sciences - Data Science Analyst,Accenture,Not disclosed,"Gurugram, Bengaluru, Delhi / NCR","Bachelors or Masters degree in Statistics, Data Science, Applied Mathematics, Business ...",8 Days Ago,microsoft azure,sql,qlikview,spark,aws,python,data management,hypothesis testing
Senior BI tool and data specialist,Hexaware Technologies,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Logical thinking, Problem Solving and Proficient in requirements analysis . Good unders...",12 Days Ago,Performance tuning,Manager Quality Assurance,query optimization,Technical design,Postgresql,Data structures,QlikView,data visualization
Senior Data Science Consultant,Wells Fargo,Not disclosed,Bengaluru,This role is for Deposit Product Analytics team within CDAI team and you will be respon...,12 Days Ago,Data analysis,Automation,Analytical,Econometrics,Operations,Financial services,Monitoring,SQL
Data Analyst,Axa Technology Services,Not disclosed,Bengaluru,"Scientist (Data Solutions Analyst) - Data Sourcing Solutions Bangalore, Kar...",15 Days Ago,Claims,Data management,Underwriting,Relationship building,Agile,Data quality,Business strategy,Analytics
Data Governance Analyst,Aveva,Not disclosed,Bengaluru,"Knowledge, Skills & Experience Required . 5+ years of relevant experience in Data Gover...",24 Days Ago,Data Governance,Excel,Power BI,Master Data Management,SQL Server,IT Project Management,IT projects,Master data
data analyst,Disha Consultant,Not disclosed,"Pune, Chennai, Jaipur, Bengaluru",Key skills and Experience: Minimum 2 years of Data Analysis experience and SQL query wr...,30+ Days Ago,Data analysis,Data validation,Data management,Data analytics,Advanced Excel,Data Analyst,data visualization,Management
Data Ops Analyst,Newt Global,Not disclosed,Bengaluru,"3+ years of experience working with Modern Tech stacks such as Linux, iOS, Ruby, Python...",30+ Days Ago,Linux,Analytical,Javascript,Scheduling,Data quality,Apache,Business intelligence,Ruby
Analyst - Data Privacy,Axa Technology Services,Not disclosed,Bengaluru,"Required Skills and Abilities: . University Degree with minimum 50% aggregate, with Law...",30+ Days Ago,Administration,Reinsurance,Interpersonal skills,HP data protector,Client servicing,Agile,data privacy,Business strategy
Data Analyst,Photon,Not disclosed,"Chennai, Bengaluru",". Bachelors degree in data science, statistics, computer science, mathematics, or relat...",30+ Days Ago,data cleansing,Data analysis,SAS,Data management,Analytical,Predictive modeling,Data quality,microsoft
Senior Python Developer/Team Leader - Data Engineering& ML,Winbold,Not disclosed,Bengaluru,"The ideal candidate will have experience with machine learning and modeling, particular...",15 Days Ago,Financial markets,devops,Machine learning,Cloud,Programming,Data quality,market data,Stock market
Senior Data Engineer Lead,Goavega Software India,Not disclosed,Bengaluru,Required Qualifications: . Experience: 5+ years of experience in data engineering or a ...,21 Days Ago,Team management,Data modeling,Postgresql,MySQL,Programming,Data processing,Performance optimization,Apache
Sr. Data Engineering Lead,Codvo,Not disclosed,"Mumbai, Delhi / NCR, Bengaluru","Bachelors or masters degree in computer science, Engineering, or a related field 8+ yea...",29 Days Ago,Azure,AWS,Python,Java,Data Engineering,GCP,Apache Beam,Apache Kafka
Sr. Data Engineering Lead,Codvo,Not disclosed,"Mumbai, Delhi / NCR, Bengaluru","Bachelors or masters degree in computer science, Engineering, or a related field 8+ yea...",29 Days Ago,Azure,AWS,Python,Java,GCP,Apache Beam,Apache Kafka,Apache Spark
Data Engineer (Lead/Senior/Middle Level),Aboitiz Data Innovation,Not disclosed,Bengaluru,"As Data Engineer, you will work closely with our Data Scientists and Software enginee...",30+ Days Ago,Backend,Analytical,Billing,Data processing,Data quality,Troubleshooting,Continuous improvement,Operations
Lead/Senior Software Engineer - Data (AI & NLP),Splore,Not disclosed,Bengaluru,"Bachelors or Masters degree in computer science, Information Technology, or a related f...",30+ Days Ago,Performance tuning,Data modeling,Database design,Debugging,Data structures,Troubleshooting,Information technology,Gaming
Assistant Data Analytics,BDO International Limited,Not disclosed,Bengaluru,BDO International Limited is looking for Assistant Data Analytics to join our dynamic t...,30+ Days Ago,Data analysis,Manager Quality Assurance,Project management,Machine learning,Data quality,Data analytics,Data mining,SQL
Senior Data Engineer - Big Data Technologies,Leading Client,Not disclosed,Bengaluru,At least 5 years of industry experience. - Working knowledge of any of the following : ...,15 Days Ago,Big Data,DataLake,Data Wrangling,Google Cloud Platform,Spark,Data Warehousing,ETL,AWS
Senior AWS Data Engineer / Lead,Nous Infosystems,Not disclosed,Bengaluru,Bachelor s or Master s degree in Computer Science or related fields with 8-10 years of ...,30+ Days Ago,metadata,github,orchestration,data integrity,Informatica,Apache,Operations,SQL
Lead Big Data Engineer,Impetus Technologies,Not disclosed,"Bangalore/Bengaluru, Noida, Pune","Experience with AWS(EMR, Glue, S3, RDS, Redshift) good to have Hands-on experience with...",21 Days Ago,Pyspark,python,Spark,AWS,S3,glue,Hadoop,Big Data
Lead AWS Data Engineer - Python,Rackspace Technology,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Extensive experience with AWS data services, including AWS EMR, Glue, S3, Redshift, and...",27 Days Ago,Computer science,data services,Architecture,Data modeling,big data,AWS,Data warehousing,Solution Architect
Associate Medical Data Review Manager,IQVIA,Not disclosed,Bengaluru,Job Title - Associate Medical Data Review ManagerLocation - Bangalore Work Mode - Hybr...,1 Day Ago,Clinical Practice,Clinical Research,Medical Date Review,Clinical Trails,Research,Clinical trials,Medical,Management
Senior Data Engineer - Tableau,Quantiphi Analytics Solutions,Not disclosed,"Mumbai, Bengaluru, Thiruvananthapuram",Tableau Desktop Certified Professional Tableau Server Certified Associate 3+ years of ...,Just Now,Publishing,Data modeling,Javascript,Performance testing,OLAP,Scheduling,Troubleshooting,Catering
Senior Data Engineer (Scala),Tamcherry Technologies,Not disclosed,Bengaluru,Experience RequiredIndustry Knowledge: Familiarity with the manufacturing vertical or s...,Just Now,SCALA,object-oriented programming,CDC,NoSQL databases,Delta,Kafka,Spark,NiFi
Senior Data Engineer,IT Services & Consulting,Not disclosed,Bengaluru,8+ years of experience in Data Engineering or a similar role.Strong hands-on experience...,1 Day Ago,Scala,Datalakes,Azure,Data Engineering,LakeFS,PostgreSQL,Artifactory,Google Cloud
"Senior Data Engineer - AWS , SQL, Python",Winning Edge,Not disclosed,Bengaluru,"Advanced administration experience with AWS PaaS DB offerings such as RDS, Aurora, Dyna...",1 Day Ago,Python,data models,cloud implementation,ITSM,AWS Cloudformation,DynamoDB,SQL Server,ETL
Senior Data Engineer - Databricks ( Hybrid ),IT Services & Consulting,Not disclosed,"Hybrid - Hyderabad, Chennai, Bengaluru","Key Skills RequiredHands-on experience with requirements analysis, design, coding and t...",1 Day Ago,Databricks,Airflow,coding,bigdata,Kafka,testing patterns,Spark,cloud computing
Sr Data Engineer,G P,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Here, your knowledge and experience will be crucial to helping design and develop high-...",1 Day Ago,Automation,Front end,Postgresql,MySQL,Agile,Informatica,Troubleshooting,Analytics
Sr Data Engineer,Globalization Partners International (GPI),Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Here, your knowledge and experience will be crucial to helping design and develop high-...",1 Day Ago,Automation,Front end,Postgresql,MySQL,Agile,Informatica,Troubleshooting,Analytics
Senior Software Engineer - Data,MoEngage Inc,Not disclosed,Bengaluru,Knowledge on Python along with Java is preferable. . . Must have the ability to take ac...,1 Day Ago,SAN,Cloud computing,customer analytics,Publishing,Coding,Data processing,MongoDB,Distribution system
Senior Data Engineer,Northern Base Technologies Llp,25-27.5 Lacs PA,Bengaluru,"Proficient in working on Amazon Web Services (AWS) mainly S3, Managed Airflow, EMR/ EC2...",Just Now,Spark,Python,Amazon Web Services Ec2,Tableau,Senior,Amazon Ec2,Data Engineering,Web services
Senior Data Engineer -DBT and Snowflake,Spaulding Ridge,Not disclosed,"Hybrid - Pune, Jaipur, Bengaluru",Must have experience working with DBT on one or more of the modern databases like Snowf...,1 Day Ago,DBT,Data build tool,Snowflake,Datawarehouse,Snowflake Db,Snowpipe,Build,Tools
"Senior Data Engineer- AWS , SQL, Python",Winning Edge,Not disclosed,Bengaluru,"Advanced administration experience with AWS PaaS DB offerings such as RDS, Aurora, Dyna...",1 Day Ago,Data Engineering,ITSM,ETL,AWS,AWS cloud,SQL,Python,Cloud
Senior Data Engineer,Surveymonkey,Not disclosed,Bengaluru,7+ years experience in data engineering and Data warehousing technologies. 3+ years exp...,2 Days Ago,metadata,GIT,Data modeling,Coding,Analytical,Data structures,Data quality,Analytics
Sr Data Storage Engineer,Calfus Technologies India,Not disclosed,Bengaluru,"Experience in managing storage projects, from design through implementation . Maintain ...",2 Days Ago,SAN,Compliance,Coding,Disaster recovery,Healthcare,EMC,Troubleshooting,Information technology
Senior Data Engineer,Skillz,Not disclosed,Bengaluru,Join Skillz and Level Up Your Career! Are you ready to take your career to the next...,2 Days Ago,SAN,Backend,orchestration,Machine learning,Dms,Business intelligence,microsoft,Gaming
SR. Data Engineer,Global Pharma Tek,Not disclosed,Hybrid - Bengaluru,"Notice period: Immediate to 15days only . Experience in Cloud Computing, e.g., GCP, Azu...",8 Days Ago,Python,Azure,Presto,Cloud Computing,SQL database,GCP,PySpark,Snowflake
Data Engineer: Big Data-AWS,IBM,Not disclosed,Bengaluru,Re - write some Hive queries to Spark SQL to reduce the overall batch time . Required T...,15 Days Ago,pyspark,spark,hadoop,python,mapr,hive,scala,glue
Data Engineer( Serving OR 30 Days Notice Period),Uk Based Tech company,Not disclosed,"Hybrid - Gurugram, Bengaluru",Solid critical thinking and communication skills. 4+ years experience working as a Pyth...,19 Days Ago,Data Pipeline,AWS,Python,Etl Pipelines,Data Engineering,Ml Deployment,Spark,Data
Data Science Engineer,EY,Not disclosed,"Hybrid - Hyderabad, Bengaluru, Delhi / NCR",This is in reference to a Permanent Job Opening with our client for Data Scientist (pro...,22 Days Ago,Data Science,NLP,Pyspark,Aws Sagemaker,Azure Databricks,Demand Forecasting,Python,Science
Data Engineer,IBM,Not disclosed,Bengaluru,"The day today responsibilities include, . Analyzes and designs reusable components of t...",26 Days Ago,algorithms,python,java,spark,presto,hive,schema,kubernetes
Pyspark Data Engineer,Wipro,Not disclosed,Bengaluru,Should have hand on exp Pyspark rel exp should be 3YearsShould have good exp in Azure d...,27 Days Ago,Pyspark,Data Transformation,Performance Optimization,Big Data,Databricks,ETL,SQL,Azure databricks
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",30+ Days Ago,data warehousing,data engineering,docker,data modeling,data governance,kubernetes,amazon redshift,neural networks
Data Engineer,Siemens,Not disclosed,Bengaluru,Qualifications: . BE / BTech/MTech graduate . 3-5 years of experience as a Azure Data E...,30+ Days Ago,spark,Data modeling,Coding,Postgresql,MySQL,Machine learning,Data quality,Oracle
Data Engineer,Nestle,Not disclosed,Bengaluru,"To strengthen our Global IT Hub in Bangalore, we are looking for an IT...",30+ Days Ago,Supply chain,Front end,Data management,data security,Data Architect,data governance,power bi,Data warehousing
Data Engineer,Accolite Software India Pvt Ltd,Not disclosed,"Hyderabad, Bengaluru","Experience with Azure ADLS, Apache Parquet, Iceberg, Kubeflow and Airflow",30+ Days Ago,Usage,Conceptualization,Infrastructure,Apache,big data,Testing,Data Engineering,Software testing
Data Engineer,Accolite Software India Pvt Ltd,Not disclosed,Bengaluru,"As a Data Engineer, you will be responsible for designing, building, and maintaining ...",30+ Days Ago,Cloud computing,Data analysis,Data modeling,Postgresql,MySQL,Informatica,Oracle,SSIS
Data Engineer - Supply Chain,Kimberly-Clark Corporation,Not disclosed,"Costa Rica, Argentina, Colombia, Brazil, United States (USA), Bengaluru","Bachelor s Degree in Management Information Systems / Technology, Computer Science, Eng...",6 Days Ago,Supply chain,Performance tuning,Data analysis,Data migration,Data modeling,RDBMS,Flex,Agile
Data Engineer - Supply Chain,Kimberly-Clark Corporation,Not disclosed,"Costa Rica, Argentina, Colombia, Brazil, United States (USA), Bengaluru",Kimberly-Clark will not provide relocation support for this role. Primary Location Arge...,6 Days Ago,Supply chain,Performance tuning,Data analysis,Data migration,Data modeling,RDBMS,Flex,Agile
Opportunity | Data Vault Engineer | Tavant India,Tavant Technologies,Not disclosed,"Hybrid - Bangalore/Bengaluru, Noida, Hyderabad",Required Skill: . You have at least 4 years of successful experience with managing Busi...,12 Days Ago,Data Vault,DBT,Snowflake,Data Warehousing,SQL,Data,Warehouse,Vault
Data Engineer,DTC Infotech,Not disclosed,Bengaluru,". Proficient in coding specially in PythonHands on experience in SQL, ETL Tools and pro...",30+ Days Ago,Automation,NoSQL,Data modeling,Coding,TDD,SCALA,Manager Technology,Data processing
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role : Data EngineerProject Role Description : Design, develop and maintain dat...",15 Days Ago,cloud services,data warehousing,data engineering,hadoop,informatica,hive,python,data validation
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role : Data EngineerProject Role Description : Design, develop and maintain dat...",15 Days Ago,snowflake,data warehousing,warehouse,data engineering,sql,hive,python,big data technologies
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role : Data EngineerProject Role Description : Design, develop and maintain dat...",15 Days Ago,data warehousing,sql,bigquery,etl,data engineering,hive,data validation,knowledge of sql
Data Engineer,Accenture,Not disclosed,Bengaluru,"Educational Qualification : Any Graduate. Summary :As a Data Engineer, you will be resp...",15 Days Ago,information technology,sql,database design,design principles,oracle procedural language,data analysis,oracle,talend
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role : Data EngineerProject Role Description : Design, develop and maintain dat...",15 Days Ago,azure databricks,microsoft azure,machine learning algorithms,statistics,data munging,linear regression,power bi,machine learning
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role : Data EngineerProject Role Description : Design, develop and maintain dat...",15 Days Ago,machine learning,bigquery,machine learning algorithms,statistics,data munging,algorithms,linear regression,power bi
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role : Data EngineerProject Role Description : Design, develop and maintain dat...",15 Days Ago,machine learning,bigquery,machine learning algorithms,statistics,data munging,python,linear regression,power bi
Data Engineer,Accenture,Not disclosed,Bengaluru,"Project Role : Data EngineerProject Role Description : Design, develop and maintain dat...",15 Days Ago,talend,data engineering,business requirement analysis,data integration,informatica,python,scala,microsoft azure
